TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,PercentDiscount,SaleFinal,PaidWithPoints
36,5/4/2025,1179,2058,403,2,1066.8,21.10800596,841.6197924,No
37,5/4/2025,1064,2029,401,1,12.16,39.40035996,7.368916229,Yes
38,5/4/2025,1080,2015,402,1,3037.36,94.42819089,169.2359012,No
39,5/4/2025,1055,2094,404,2,1578.72,68.86198556,491.5820616,No
40,5/4/2025,1185,2075,403,0,0,31.85050237,0,Yes
41,5/4/2025,9999,2037,402,2,288.11,70.47449938,85.06591984,Yes
42,5/4/2025,1045,2038,401,1,1667.72,69.13509125,514.7402562,Yes
43,5/4/2025,1070,2005,401,2,686.05,9.377918522,621.71279,No
44,5/4/2025,1178,2016,404,0,0,17.31394399,0,Yes
45,5/4/2025,1003,2073,403,3,1498.29,77.83174464,332.1447532,Yes
46,5/4/2025,1122,2056,403,1,944.5,84.90636733,142.5593606,No
47,5/4/2025,1013,2032,404,0,2836.8,5.900845955,2669.404802,No
48,5/4/2025,1016,2051,404,0,117.32,18.81562747,95.24550585,No
49,5/4/2025,1147,2080,401,1,0,99.0390167,0,No
50,5/4/2025,1038,2072,403,0,840.6,53.03354396,394.8000295,No
51,5/4/2025,1063,2015,404,1,1214.95,45.09702496,667.0436952,Yes
52,5/4/2025,1198,2066,404,3,516.06,14.31216068,442.2006636,Yes
53,5/4/2025,1113,2038,404,2,2223.62,55.29397162,994.0921883,No
54,5/4/2025,1145,2079,401,0,1901.08,79.43262704,391.0022139,Yes
55,5/4/2025,1195,2026,402,2,507.74,5.545666143,479.5824347,Yes
56,5/4/2025,1169,2010,402,1,140.11,24.46386048,105.8336851,No
57,5/4/2025,1044,2070,401,1,0,8.84526158,0,Yes
58,5/4/2025,1000,2052,404,3,2193.78,40.86789961,1297.228192,No
59,5/4/2025,1074,2004,402,2,741.8,14.81370788,631.9119149,Yes
60,5/4/2025,1180,2036,404,0,217.98,32.46498239,147.2128314,Yes
61,5/4/2025,1175,2029,403,1,36.48,94.30645082,2.077006741,Yes
62,5/4/2025,1108,2014,402,1,221.67,23.45631731,169.6743814,No
63,5/4/2025,1068,2018,401,0,2169.04,16.47093201,1811.778896,Yes
64,5/4/2025,1042,2039,403,3,2929.32,42.65707461,1679.757782,No
65,5/4/2025,1031,2059,403,3,0,29.58513244,0,Yes
66,5/4/2025,1069,2064,404,3,1470.2,18.81501029,1193.581719,Yes
67,5/4/2025,1020,2076,401,3,4836.42,32.12085002,3282.920785,Yes
68,5/4/2025,1188,2041,403,0,1608.42,31.71864929,1098.250901,Yes
69,5/4/2025,1023,2029,401,2,0,36.04097441,0,No
70,5/4/2025,1147,2005,402,3,0,37.43441307,0,No
71,5/4/2025,1132,2083,404,2,614.53,25.11043878,460.2188206,No
72,5/4/2025,1046,2074,404,3,659.5,39.68813108,397.7567755,Yes
73,5/4/2025,1023,2060,403,3,1225.14,62.58098935,458.4352671,Yes
74,5/4/2025,1085,2041,401,1,1447.58,81.0831477,273.8365705,Yes
75,5/4/2025,1084,2052,404,2,2925.04,33.27707753,1951.672171,No
76,5/4/2025,1169,2051,401,3,117.32,46.14623856,63.18123292,Yes
77,5/4/2025,1022,2040,403,2,55.26,25.51195812,41.16209194,Yes
78,5/4/2025,1029,2098,404,0,3631.44,19.02933796,2940.40101,Yes
79,5/4/2025,1168,2069,404,3,232.39,55.26674827,103.9556037,Yes
80,5/4/2025,1013,2024,403,3,372.81,67.86887076,119.7880629,No
81,5/4/2025,1160,2056,401,1,472.25,4.412608944,451.4114543,Yes
82,5/4/2025,1068,2070,402,2,109.38,76.25701023,25.97008221,No
83,5/4/2025,1112,2089,404,0,2067.6,7.77849733,1906.771789,Yes
84,5/4/2025,1007,2080,402,1,1498.07,69.50915974,456.7741307,Yes
85,5/4/2025,1079,2070,401,3,34.18,24.82952293,25.69326906,Yes
86,5/4/2025,1023,2028,401,3,2551.76,33.39916483,1699.493472,No
87,5/4/2025,1030,2082,402,3,799.8,32.72316896,538.0800947,Yes
88,5/4/2025,1183,2037,403,3,2160.84,1.737235277,2123.301125,Yes
89,5/4/2025,1123,2060,402,3,2450.28,37.5861828,1529.31328,Yes
90,5/4/2025,1141,2018,404,1,2440.17,75.31043492,602.4673602,Yes
91,5/4/2025,1153,2065,402,0,470.34,24.80242524,353.6842731,Yes
92,5/4/2025,1070,2098,404,2,0,63.03286222,0,No
93,5/4/2025,1129,2034,401,2,108.94,0.658041386,108.2231297,Yes
94,5/4/2025,1185,2038,404,1,1667.72,57.14256693,714.7419828,No
95,5/4/2025,1114,2068,404,2,656.19,46.10912654,353.6265226,No
96,5/4/2025,1085,2070,404,3,0,81.79461071,0,No
97,5/4/2025,1082,2024,402,3,372.81,63.64071653,135.5510447,No
98,5/4/2025,1059,2099,404,0,1292.64,56.03150383,568.3543689,No
99,5/4/2025,1081,2095,404,3,490.79,88.2004803,57.91086274,Yes
100,5/4/2025,1098,2084,402,3,0,35.49390437,0,Yes
101,5/4/2025,1009,2016,403,0,969.06,90.85644374,88.60654629,No
102,5/4/2025,1112,2012,404,0,1869.57,53.59771106,867.5232733,No
103,5/4/2025,1184,2018,404,1,488.03,24.03141228,370.7494986,No
104,5/4/2025,1019,2060,403,2,0,37.69345499,0,No
105,5/4/2025,1159,2088,404,0,0,15.46344268,0,No
106,5/4/2025,1084,2086,404,2,2861.12,7.939615968,2633.95806,No
107,5/4/2025,1160,2091,404,0,905.79,47.25178437,477.7880624,No
108,5/4/2025,1158,2008,402,2,159.82,11.7781829,140.9961081,Yes
109,5/4/2025,1058,2095,401,3,2453.95,76.99345722,564.5690565,No
110,5/4/2025,1025,2097,401,3,842.1,84.55179546,130.0893304,No
111,5/4/2025,1042,2088,403,0,709.35,98.71880161,9.088180779,Yes
112,5/4/2025,1011,2041,401,2,0,12.78084435,0,Yes
113,5/4/2025,1091,2047,404,1,0,42.79916312,0,No
114,5/4/2025,1062,2067,404,1,0,55.06942805,0,Yes
115,5/4/2025,1043,2022,401,3,2684.72,58.30868813,1119.294988,No
116,5/4/2025,1158,2087,402,3,477.96,17.6112209,393.7854086,No
117,5/4/2025,1149,2018,402,3,1626.78,8.464057685,1489.088402,Yes
118,5/4/2025,1163,2032,404,2,756.48,40.56724712,449.596889,Yes
119,5/4/2025,1170,2001,404,2,659.76,98.02475501,13.03187635,No
120,5/4/2025,1173,2069,402,0,464.78,77.91812985,102.6321161,No
121,5/4/2025,1113,2044,403,3,0,47.38141626,0,Yes
122,5/4/2025,1176,2032,404,2,756.48,38.93548688,461.9408289,Yes
123,5/4/2025,1050,2049,404,0,2819.52,89.3306031,300.8257795,No
124,5/4/2025,1060,2048,403,2,1144.42,60.97526485,446.606874,No
125,5/4/2025,1179,2037,401,3,1440.56,52.48221545,684.5221971,No
126,5/4/2025,1070,2001,401,3,0,88.78469367,0,Yes
127,5/4/2025,1073,2099,402,2,0,37.72009103,0,Yes
128,5/4/2025,1056,2081,402,2,0,12.89467493,0,No
129,5/4/2025,1173,2096,402,0,672.18,73.16271054,180.3948923,No
130,5/4/2025,1160,2082,401,2,426.56,66.31465202,143.6882203,No
131,5/4/2025,1112,2004,403,1,1669.05,39.34869852,1012.300547,Yes
132,5/4/2025,1023,2037,403,3,2160.84,70.20963644,643.7220919,Yes
133,5/4/2025,1044,2025,402,2,223.7,98.80045785,2.68337579,Yes
134,5/4/2025,1135,2064,403,1,793.91,45.14948845,435.4636962,Yes
135,5/4/2025,1065,2061,403,2,639.74,75.439716,157.1219609,Yes
136,5/4/2025,1029,2059,401,1,921.69,98.12685839,17.26455891,No
137,5/4/2025,1193,2028,404,2,1531.06,55.46415578,681.8704965,Yes
138,5/4/2025,1023,2050,401,2,298.85,70.08181997,89.41048102,No
139,5/4/2025,1137,2015,404,2,539.98,42.52946381,310.3294013,No
140,5/4/2025,1172,2095,403,3,2453.95,71.04280501,710.5950865,Yes
141,5/4/2025,1163,2047,401,1,301.48,25.2869256,225.2449767,No
142,5/4/2025,1120,2003,403,1,1039.99,85.00890417,155.9058975,No
143,5/4/2025,1165,2008,404,2,53.27,29.06455633,37.78731084,Yes
144,5/4/2025,1166,2052,401,1,658.13,36.69298296,416.6424712,Yes
145,5/4/2025,1011,2004,403,3,3709,6.198268974,3479.106204,Yes
146,5/4/2025,1029,2012,402,1,0,39.5529643,0,No
147,5/4/2025,1099,2058,403,3,666.75,93.32427218,44.51041524,Yes
148,5/4/2025,1150,2095,402,3,490.79,52.12226968,234.9791126,Yes
149,5/4/2025,1167,2012,404,3,0,19.74064299,0,No
150,5/4/2025,1071,2004,403,1,834.52,32.43170051,563.8709729,Yes
151,5/4/2025,1113,2056,402,2,839.55,43.22654825,476.6415142,No
152,5/4/2025,1025,2087,403,2,0,91.10662133,0,Yes
153,5/4/2025,1015,2050,403,1,504.31,20.59745855,400.4349568,Yes
154,5/4/2025,1031,2058,401,1,2400.3,49.36631321,1215.360384,Yes
155,5/4/2025,1164,2081,401,0,2984.88,2.337784015,2915.099952,No
156,5/4/2025,1085,2031,402,1,508.77,84.34545877,79.64560942,Yes
157,5/4/2025,1017,2097,402,1,757.89,39.77967088,456.4038524,No
158,5/4/2025,1059,2042,402,0,0,58.37496419,0,No
159,5/4/2025,1070,2018,402,2,0,54.67220452,0,No
160,5/4/2025,1044,2014,401,1,886.68,71.86047773,249.5075161,Yes
161,5/4/2025,1003,2045,402,2,499.42,35.53203769,321.9658974,Yes
162,5/4/2025,1004,2022,403,0,671.18,39.58215535,405.5124897,No
163,5/4/2025,1032,2094,404,0,493.35,5.164098623,467.8729194,Yes
164,5/4/2025,1190,2008,404,3,266.36,76.34577649,63.00538974,No
165,5/4/2025,1199,2046,401,3,167.15,76.18057377,39.81417094,No
166,5/4/2025,1128,2028,401,2,2041.41,93.98230359,122.8458563,Yes
167,5/4/2025,1117,2082,401,0,799.8,96.45106858,28.3843535,Yes
168,5/4/2025,1122,2051,404,0,234.64,76.51470258,55.10590187,No
169,5/4/2025,1125,2091,404,0,1811.58,28.98964346,1286.409417,Yes
170,5/4/2025,1020,2041,402,0,0,86.27493678,0,No
171,5/4/2025,1032,2035,403,3,4499.95,78.05450501,987.5363018,No
172,5/4/2025,1152,2067,403,3,872.85,65.45662993,301.5118057,No
173,5/4/2025,1129,2077,404,0,2809.15,97.79145763,62.04126799,Yes
174,5/4/2025,1179,2014,402,3,738.9,5.291207474,699.803268,No
175,5/4/2025,1115,2029,404,2,0,1.965670364,0,No
176,5/4/2025,1116,2051,404,0,351.96,87.00675018,45.73104207,Yes
177,5/4/2025,1080,2054,403,2,3602.04,23.67426789,2749.283401,No
178,5/4/2025,1095,2019,404,0,933.93,31.66346727,638.2153801,No
179,5/4/2025,1023,2010,401,3,0,0.930245126,0,No
180,5/4/2025,1024,2095,403,1,3533.69,41.8084825,2056.307835,No
181,5/4/2025,1142,2007,403,0,583.39,97.01291143,17.42637601,Yes
182,5/4/2025,1105,2045,404,0,624.28,57.82572971,263.2855346,No
183,5/4/2025,1073,2076,403,2,1934.57,25.21163029,1446.833364,Yes
184,5/4/2025,1026,2073,402,1,1797.95,57.36045867,766.6376333,Yes
185,5/4/2025,1168,2061,402,0,599.76,86.73746789,79.54336258,No
186,5/4/2025,1089,2071,403,0,0,52.77546285,0,No
187,5/4/2025,1195,2035,402,3,0,10.93109646,0,Yes
188,5/4/2025,1143,2098,401,2,2178.86,66.42169689,731.6242151,Yes
189,5/4/2025,1007,2023,403,2,751.63,50.83218626,369.5600384,No
190,5/4/2025,1086,2044,401,1,373.64,11.95398673,328.975124,No
191,5/4/2025,1036,2072,404,0,1260.9,4.220092707,1207.688851,No
192,5/4/2025,1036,2094,401,0,2466.75,47.1306632,1304.154366,Yes
193,5/4/2025,1191,2067,402,3,872.85,1.194369729,862.4249438,No
194,5/4/2025,1107,2058,403,1,1800.22,85.65397111,258.2600813,No
195,5/4/2025,1094,2039,403,0,1952.88,19.82904212,1565.642602,No
196,5/4/2025,1013,2019,402,0,0,36.48354817,0,No
197,5/4/2025,1172,2010,403,3,0,90.77256064,0,No
198,5/4/2025,1169,2054,404,3,900.51,84.35927683,140.8462762,No
199,5/4/2025,1106,2034,402,0,136.17,69.81496559,41.10296136,Yes
200,5/4/2025,1088,2055,401,2,129.46,1.235095094,127.8610459,No
201,5/4/2025,1173,2086,404,2,715.28,61.0312696,278.7355348,Yes
202,5/4/2025,1011,2028,404,0,0,99.99613391,0,No
203,5/4/2025,1001,2026,403,1,190.4,64.75296796,67.110349,Yes
204,5/4/2025,1196,2017,403,2,370.96,7.268361797,343.9972851,No
205,5/4/2025,1083,2015,401,3,0,36.65239636,0,No
206,5/4/2025,1191,2055,402,1,48.55,58.14445549,20.32086686,No
207,5/4/2025,1097,2068,402,2,1312.38,67.43271146,427.4065813,No
208,5/4/2025,1018,2050,401,3,0,36.59824584,0,Yes
209,5/4/2025,1004,2058,401,2,1066.8,79.13794533,222.5563992,Yes
210,5/4/2025,1147,2054,404,3,2701.53,87.42663057,339.6733472,Yes
211,5/4/2025,1074,2014,404,0,738.9,0.129024567,737.9466375,No
212,5/4/2025,1083,2021,404,2,668.33,63.20511024,245.9112867,Yes
213,5/4/2025,1022,2055,401,1,97.09,65.85549834,33.15089666,Yes
214,5/4/2025,1111,2075,404,0,1561.28,1.55259052,1537.039715,Yes
215,5/4/2025,1101,2039,403,1,2636.39,81.25260228,494.2545188,Yes
216,5/4/2025,1085,2099,402,0,646.32,13.00152264,562.2885589,No
217,5/4/2025,1130,2081,401,1,1343.2,55.719766,594.7721031,Yes
218,5/4/2025,1198,2044,403,1,186.82,78.3226648,40.49759762,Yes
219,5/4/2025,1060,2013,402,2,0,42.74987133,0,Yes
220,5/4/2025,1050,2022,402,0,671.18,82.67115203,116.3077618,Yes
221,5/4/2025,1045,2098,404,3,907.86,22.67043739,702.0441671,Yes
222,5/4/2025,1193,2072,404,2,1681.2,42.29815908,970.0833495,No
223,5/4/2025,1160,2040,402,3,138.16,35.33143593,89.34608812,Yes
224,5/4/2025,1017,2060,404,2,0,3.311935136,0,Yes
225,5/4/2025,1070,2075,401,2,624.51,40.37760459,372.3478216,No
226,5/4/2025,1129,2009,403,3,198.93,3.764316371,191.4416454,Yes
227,5/4/2025,1115,2004,401,2,2225.4,38.13185492,1376.813701,No
228,5/4/2025,1073,2009,401,3,66.31,46.89041029,35.21696894,No
229,5/4/2025,1118,2074,401,3,659.5,59.74462858,265.4841745,Yes
230,5/4/2025,1146,2083,402,2,614.53,99.90977714,0.554446542,No
231,5/4/2025,1154,2060,402,0,408.38,53.05386406,191.71863,No
232,5/4/2025,1115,2013,403,0,2806.08,44.05662944,1569.815733,No
233,5/4/2025,1129,2082,402,0,1066.4,40.6306,633.1152816,Yes
234,5/4/2025,1063,2090,404,3,71.64,62.7775693,26.66614935,Yes
235,5/4/2025,1134,2066,402,2,1238.54,93.11268082,85.30220297,No
236,5/4/2025,1095,2036,404,3,653.94,96.05103864,25.82383792,No
237,5/4/2025,1198,2043,401,2,1397.52,26.54632873,1026.529747,No
238,5/4/2025,1016,2042,401,3,0,44.35623172,0,No
239,5/4/2025,1072,2032,402,2,1512.96,80.50141458,295.005798,No
240,5/4/2025,1020,2074,402,2,527.6,40.73012595,312.7078555,No
241,5/4/2025,1079,2083,404,1,691.34,77.33353672,156.7023272,No
242,5/4/2025,1152,2090,401,2,57.31,58.82695674,23.59627109,Yes
243,5/4/2025,1143,2048,403,1,0,85.87410539,0,Yes
244,5/4/2025,1171,2089,401,3,1654.08,88.71401863,186.6791606,No
245,5/4/2025,1130,2046,401,2,106.98,76.81648197,24.80172759,No
246,5/4/2025,1079,2023,402,2,3006.53,0.464194197,2992.573862,Yes
247,5/4/2025,1196,2062,402,1,1114.85,99.10305314,9.999612069,No
248,5/4/2025,1035,2019,401,2,0,45.62817953,0,No
249,5/4/2025,1025,2064,401,2,705.7,42.66102357,404.6411567,Yes
250,5/4/2025,1196,2079,402,3,2851.62,65.77422919,975.9889256,No
251,5/4/2025,1039,2020,402,1,338.25,82.01199685,60.84442065,No
252,5/4/2025,1184,2056,401,3,1574.16,26.65572732,1154.556203,Yes
253,5/4/2025,1093,2086,402,3,3576.4,64.22460036,1279.471393,Yes
254,5/4/2025,1156,2036,404,1,392.36,82.23589441,69.69924469,No
255,5/4/2025,1136,2030,403,3,509.91,95.19513605,24.50048177,Yes
256,5/4/2025,1049,2047,404,3,1674.9,11.8114592,1477.06987,No
257,5/4/2025,1196,2036,404,3,0,52.95241861,0,No
258,5/4/2025,1041,2025,402,2,671.09,49.86332169,336.4622345,Yes
259,5/4/2025,1013,2082,404,2,1066.4,83.72357801,173.5717641,Yes
260,5/4/2025,1141,2013,401,2,748.29,55.31027754,334.4087242,No
261,5/4/2025,1021,2097,402,2,673.68,35.68015978,433.3098996,No
262,5/4/2025,1115,2065,402,3,1881.36,46.22153333,1011.766561,Yes
263,5/4/2025,1023,2028,404,2,510.35,11.43790562,451.9766487,Yes
264,5/4/2025,1006,2053,401,3,610.15,58.11206232,255.5792518,No
265,5/4/2025,1128,2047,402,3,1004.94,27.04511796,733.1527916,No
266,5/4/2025,1020,2047,402,0,669.96,65.23368294,232.9204178,Yes
267,5/4/2025,1081,2012,403,1,1682.61,94.48058922,92.87015773,No
268,5/4/2025,1035,2004,403,3,927.25,97.71833047,21.15678072,Yes
269,5/4/2025,1178,2017,404,3,1854.8,20.24871255,1479.22688,Yes
270,5/4/2025,1157,2000,401,0,1938.62,68.11099764,618.2065776,No
271,5/4/2025,1065,2027,402,3,775.83,53.61354504,359.8800335,Yes
272,5/4/2025,1028,2099,403,1,3490.13,99.90112763,3.450774247,No
273,5/4/2025,1077,2015,401,1,1822.42,30.1671064,1272.64862,No
274,5/4/2025,1107,2081,404,0,2238.66,25.33651852,1671.461495,No
275,5/4/2025,1028,2063,401,1,994.43,77.52270474,223.5209673,Yes
276,5/4/2025,1183,2018,403,3,2711.3,98.92877871,29.04402284,No
277,5/4/2025,1000,2078,403,1,0,36.88514297,0,No
278,5/4/2025,1146,2053,402,0,1220.3,37.44508223,763.3576615,No
279,5/4/2025,1134,2046,401,0,33.43,0.903358603,33.12800722,No
280,5/4/2025,1099,2060,401,3,1633.52,71.14349179,471.3768329,Yes
281,5/4/2025,1095,2032,401,2,1512.96,9.750612821,1365.437128,No
282,5/4/2025,1017,2044,402,0,207.58,27.63439499,150.2165229,Yes
283,5/4/2025,1197,2074,403,1,593.55,43.92735511,332.8191837,No
284,5/4/2025,1011,2045,403,1,842.78,28.29665604,604.3014422,Yes
285,5/4/2025,1199,2087,404,3,159.32,79.99880986,31.86589613,Yes
286,5/4/2025,1161,2023,402,0,939.54,87.14615333,120.767031,Yes
287,5/4/2025,1183,2099,404,0,1292.64,91.56784612,108.9973939,No
288,5/4/2025,1075,2025,401,1,0,18.30259201,0,No
289,5/4/2025,1010,2040,403,3,138.16,49.19354266,70.19420146,No
290,5/4/2025,1139,2060,403,0,1225.14,94.60690815,66.07292549,No
291,5/4/2025,1192,2082,402,2,213.28,20.36730764,169.8406063,Yes
292,5/4/2025,1091,2099,401,2,1034.11,87.4996978,129.2668751,Yes
293,5/4/2025,1069,2015,403,3,2699.88,32.00806997,1835.70052,Yes
294,5/4/2025,1102,2095,404,3,1472.37,83.04090236,249.7006659,Yes
295,5/4/2025,1086,2023,404,3,3758.16,64.871512,1320.184785,No
296,5/4/2025,1094,2066,403,0,1032.12,26.08917977,762.8483578,No
297,5/4/2025,1186,2054,401,3,0,2.313063445,0,Yes
298,5/4/2025,1154,2023,403,2,751.63,38.34315148,463.4313705,No
299,5/4/2025,1026,2010,403,2,62.27,42.80132755,35.61761333,No
300,5/4/2025,1078,2057,404,1,393.28,43.56726083,221.9386766,Yes
301,5/4/2025,1176,2056,403,3,524.72,94.9419234,26.54073954,No
302,5/4/2025,1010,2093,403,3,0,29.02405178,0,Yes
303,5/4/2025,1070,2081,401,0,1492.44,68.73960263,466.5426745,Yes
304,5/4/2025,1171,2081,404,2,596.98,40.46525623,355.4105134,No
305,5/4/2025,1131,2095,402,0,1472.37,65.8830817,502.32727,No
306,5/4/2025,1036,2077,404,0,1123.66,32.21850996,761.633491,Yes
307,5/4/2025,1032,2008,402,2,106.54,20.28067821,84.93296544,No
308,5/4/2025,1092,2049,401,1,0,0.80165516,0,Yes
309,5/4/2025,1173,2057,403,2,349.58,9.159840931,317.5590281,No
310,5/4/2025,1113,2097,401,1,757.89,98.56827346,10.85091227,Yes
311,5/4/2025,1135,2046,404,2,80.23,2.99202099,77.82950156,Yes
312,5/4/2025,1166,2035,402,0,899.99,57.21296698,385.0790185,Yes
313,5/4/2025,1006,2094,402,3,1480.05,88.3970114,171.7300328,No
314,5/4/2025,1132,2049,401,2,1503.74,48.38202023,776.200209,No
315,5/4/2025,1198,2033,404,1,2257.88,56.08222003,991.6107704,Yes
316,5/4/2025,1156,2036,404,1,784.73,35.74744192,504.209099,No
317,5/4/2025,1031,2017,401,3,0,25.94157435,0,Yes
318,5/4/2025,1044,2091,404,0,1811.58,42.49700107,1041.712828,No
319,5/4/2025,1174,2040,403,0,34.54,0.014778585,34.53489548,No
320,5/4/2025,1140,2069,403,2,557.74,24.05765665,423.5608258,No
321,5/4/2025,1040,2091,402,2,724.63,3.865876521,696.616699,No
322,5/4/2025,1130,2028,401,1,574.15,50.08202751,286.6040391,No
323,5/4/2025,1035,2030,404,0,339.94,15.46408425,287.371392,No
324,5/4/2025,1092,2070,403,3,102.54,49.25675858,52.03211975,Yes
325,5/4/2025,1141,2016,401,0,0,8.885215096,0,No
326,5/4/2025,1079,2050,404,3,186.78,57.06946567,80.18565202,Yes
327,5/4/2025,1196,2052,401,1,2632.54,23.21184069,2021.479009,No
328,5/4/2025,1081,2082,401,3,1066.4,38.55716989,655.2263403,No
329,5/4/2025,1119,2087,403,1,0,23.81719958,0,No
330,5/4/2025,1199,2070,402,1,30.76,31.62805046,21.03121168,No
331,5/4/2025,1110,2064,401,0,0,12.63070684,0,No
332,5/4/2025,1132,2019,403,1,1681.07,9.348490159,1523.915336,Yes
333,5/4/2025,1041,2041,402,2,643.37,19.86957521,515.535114,Yes
334,5/4/2025,1132,2036,401,2,348.77,56.11753215,153.0488831,No
335,5/4/2025,1050,2081,403,1,2686.39,82.90103208,459.3449643,Yes
336,5/4/2025,1160,2038,401,1,0,69.95761501,0,Yes
337,5/4/2025,1151,2074,402,1,1187.1,69.87320318,357.6352051,No
338,5/4/2025,1168,2079,403,0,1901.08,47.89746679,990.5108383,No
339,5/4/2025,1007,2010,401,2,62.27,54.78185855,28.15733668,No
340,5/4/2025,1166,2026,404,0,0,20.2751768,0,Yes
341,5/4/2025,1127,2080,403,2,1997.42,51.22709562,974.1997467,No
342,5/4/2025,1123,2031,404,2,1356.72,50.73466198,668.392694,Yes
343,5/4/2025,1116,2009,401,1,119.36,54.39251956,54.43708865,Yes
344,5/4/2025,1112,2053,404,3,0,97.55557001,0,Yes
345,5/4/2025,1052,2043,402,2,698.76,51.96682527,335.6366117,No
346,5/4/2025,1183,2040,403,3,103.62,17.35270591,85.63912614,Yes
347,5/4/2025,1033,2097,403,0,4210.5,16.60613206,3511.29881,Yes
348,5/4/2025,1081,2030,404,0,339.94,2.273797671,332.2104522,No
349,5/4/2025,1068,2057,402,1,1179.85,60.19144027,469.681292,No
350,5/4/2025,1024,2006,403,3,594,16.26795617,497.3683404,Yes
351,5/4/2025,1157,2053,402,1,1098.27,72.99309657,296.6087183,Yes
352,5/4/2025,1083,2073,403,1,2247.44,20.7881973,1780.237739,Yes
353,5/4/2025,1195,2020,404,3,1879.15,40.13109617,1125.026506,No
354,5/4/2025,1127,2039,404,0,1952.88,85.32215637,286.6406727,No
355,5/4/2025,1023,2050,404,1,0,14.90813911,0,No
356,5/4/2025,1055,2074,403,0,1978.5,22.96732228,1524.091529,No
357,5/4/2025,1012,2036,404,3,653.94,49.02870414,333.3216921,No
358,5/4/2025,1073,2068,401,0,2460.72,13.25295241,2134.601949,No
359,5/4/2025,1110,2017,403,2,370.96,57.41129212,157.9870708,Yes
360,5/4/2025,1195,2051,403,0,117.32,0.705951291,116.4917779,Yes
361,5/4/2025,1102,2006,402,2,792,52.34329636,377.4410928,No
362,5/4/2025,1141,2036,401,3,871.92,11.87179342,768.4074588,No
363,5/4/2025,1129,2057,403,0,1747.92,76.78678858,405.7483651,Yes
364,5/4/2025,1032,2012,404,2,997.1,18.69436911,810.6984456,No
365,5/4/2025,1086,2071,403,1,553.64,53.72171264,256.2151101,Yes
366,5/4/2025,1050,2077,404,0,561.83,39.64976634,339.0657178,Yes
367,5/4/2025,1011,2004,402,2,0,61.57762491,0,Yes
368,5/4/2025,1121,2066,404,1,0,76.89962951,0,No
369,5/4/2025,1155,2065,402,2,1128.82,94.31782729,64.14150199,No
370,5/4/2025,1156,2040,402,3,138.16,52.28380955,65.92468873,No
371,5/4/2025,1157,2094,403,2,1578.72,79.67772769,320.8317774,Yes
372,5/4/2025,1129,2065,404,2,752.54,87.48010292,94.21723349,No
